ClientID,Recency,Frequency,Monetary,cluster,SegmentRFM,ActionRecommandee
CLT04411,19,5,12851.52,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04412,63,6,59184.287000000004,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04413,208,4,23317.556,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04414,43,3,40107.556,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04415,146,6,129648.076,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04416,68,3,11915.575,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04417,304,2,18700.989999999998,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04418,258,4,92784.6,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04419,240,11,101338.763,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04420,136,12,198243.351,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04421,250,2,36992.78,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04422,361,1,20649.78,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04423,25,6,204219.74300000002,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04424,141,3,15942.072,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04425,118,7,35107.536,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04426,114,5,19205.25,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04427,34,8,64050.2,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04428,480,8,21594.236,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04429,518,5,21614.247,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04430,574,7,44858.64,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04431,150,9,91293.37400000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04432,47,13,74635.146,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04433,157,3,15393.564,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04434,69,6,51405.045,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04435,230,5,53118.37,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04436,17,7,126460.121,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04437,311,4,68135.447,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04438,455,7,32227.796,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04439,470,7,34639.987,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04440,17,4,69964.8,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04441,80,7,40963.428,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04442,4,4,9204.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04443,131,5,39159.72,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04444,313,3,15428.131,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04445,178,5,6001.128000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04446,410,4,10090.314999999999,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04447,508,2,42786.869999999995,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04448,219,7,40889.683000000005,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04449,350,7,32748.551,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04450,39,2,9580.48,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04451,75,6,26127.562,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04452,556,4,31343.105,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04453,100,6,54356.292,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04454,102,9,33844.251000000004,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04455,769,3,17939.03,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04456,710,3,23744.28,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04457,133,8,25103.778,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04458,565,5,20357.418,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04459,273,4,10422.518,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04460,279,4,17476.004,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04461,105,8,34550.238,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04462,28,1,49875.0,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04463,213,5,7250.519,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04464,20,7,159659.52,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04465,100,11,116440.64,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04466,622,7,175273.283,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04467,144,5,106384.162,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04468,401,4,22985.256,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04469,473,3,34554.09,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04470,375,4,22335.706,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04471,402,3,109610.882,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04472,213,8,75588.669,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04473,112,6,82711.289,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04474,305,3,13573.939999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04475,30,3,44949.94,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04476,2,3,24743.865,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04477,1087,2,10796.2,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04478,155,3,51872.79,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04479,27,3,65587.662,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04480,763,2,3515.75,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04481,607,2,21172.38,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04482,631,2,24230.699999999997,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04483,108,5,21047.64,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04484,87,6,73987.994,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04485,195,4,25255.044,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04486,230,6,70468.78,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04487,20,8,72160.032,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04488,216,5,51481.134,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04489,375,6,11090.083,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04490,470,4,19349.581,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04491,95,3,31569.84,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04492,64,6,227790.609,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04493,175,6,11725.375,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04494,268,7,65619.112,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04495,584,2,10910.07,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04496,104,2,17020.392,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04497,252,5,8665.02,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04498,93,5,102360.99100000001,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04499,898,3,3754.263,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04500,395,2,39836.194,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04501,273,10,255724.38,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04502,71,7,105004.24,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04503,142,9,19956.41,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04504,96,4,7413.5560000000005,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04505,643,3,3291.29,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04506,829,1,1709.96,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04507,214,7,50372.074,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04508,242,6,16337.57,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04509,139,6,9587.402,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04510,82,4,19288.112,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04511,53,5,99546.9,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04512,132,6,11770.992,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04513,130,8,60848.011999999995,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04514,16,4,71406.582,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04515,787,1,4522.56,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04516,47,7,75747.3,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04517,190,2,40171.14,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04518,228,10,29533.148,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04519,104,5,23065.451999999997,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04520,15,6,33860.39,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04521,65,7,37833.902,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04522,61,2,16597.98,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04523,192,9,80521.8,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04524,544,2,6638.16,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04525,23,9,31091.599000000002,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04526,60,4,10829.779999999999,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04527,406,5,124541.28,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04528,34,10,66492.441,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04529,294,13,76727.405,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04530,39,4,5440.25,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04531,579,5,9301.039,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04532,521,7,24020.739,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04533,103,14,144863.838,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04534,520,7,37126.842000000004,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04535,267,7,73905.20999999999,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04536,273,3,50720.194,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04537,225,7,35376.002,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04538,275,5,11957.344000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04539,125,6,261604.066,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04540,545,1,8564.45,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04541,5,6,35333.1,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04542,64,5,29581.42,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04543,614,4,90642.359,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04544,266,8,79713.217,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04545,86,3,9934.34,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04546,632,2,22040.489999999998,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04547,2,4,19825.858,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04548,375,8,86160.488,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04549,488,5,17862.31,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04550,445,7,109726.43,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04551,717,2,5777.52,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04552,36,3,26792.85,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04553,154,6,267817.95,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04554,58,2,28673.760000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04555,36,3,9709.19,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04556,305,5,27916.08,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04557,51,4,47205.72,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04558,19,10,168575.229,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04559,90,5,65040.18,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04560,24,5,37091.648,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04561,64,4,34814.516,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04562,351,2,13245.515,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04563,28,6,35674.436,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04564,599,6,58550.912,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04565,351,3,10175.363000000001,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04566,270,2,6958.206,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04567,423,4,5477.12,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04568,108,5,22074.557,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04569,331,3,27594.239999999998,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04570,165,7,22284.11,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04571,77,5,25560.341,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04572,719,7,122729.052,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04573,56,7,174381.533,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04574,1036,1,5632.48,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04575,602,3,10948.0,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04576,53,3,36250.145000000004,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04577,507,4,7839.28,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04578,63,7,166965.582,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04579,116,6,27777.586,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04580,268,5,123567.84,1,Réguliers,"Loyalty offers, bonus points, upselling"
CLT04581,432,3,30242.5,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04583,71,9,75139.33,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04584,194,5,21121.047000000002,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04585,114,3,132782.24,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04587,16,6,31271.88,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04588,76,3,11914.5,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04589,437,4,4962.3,3,Perdus,"Reactivation campaign, special win-back offer"
CLT04590,159,1,8673.14,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04591,186,5,24193.353000000003,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04592,79,3,11161.839,0,À Surveiller,"Light follow-up, personalized offer, satisfaction survey"
CLT04593,267,7,31509.532,2,Champions,"VIP program, exclusive rewards, cross-selling"
CLT04594,349,5,156681.802,1,Réguliers,"Loyalty offers, bonus points, upselling"
